http://www.allhomes.com.au/ah/act/sale-residential/43-1-playfair-place-belconnen-canberra/1316833872011,Belconnen 43/1 Playfair Place,300000,2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/26-31-disney-court-belconnen-canberra/1316852356411,Belconnen 26/31 Disney Court,309000,2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/16c-21-beissel-street-belconnen-canberra/1316825822611,Belconnen 16C/21 Beissel Street,325000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/87-64-college-street-belconnen-canberra/1316847955511,Belconnen 87/64 College Street,330000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/86-64-college-street-belconnen-canberra/1316835389011,Belconnen 86/64 College Street,331000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/75-64-college-street-belconnen-canberra/1316835378511,Belconnen 75/64 College Street,336000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/10-68-college-street-belconnen-canberra/1316844138211,Belconnen 10/68 College Street,338000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/55-57-benjamin-way-belconnen-canberra/1316848760011,Belconnen 55/57 Benjamin Way,339000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/33-17-chandler-street-belconnen-canberra/1316823711111,Belconnen 33/17 Chandler Street,339000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/35-64-68-college-street-belconnen-canberra/1316852503311,Belconnen 35/64-68 College Street,345000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/6-pigdon-place-belconnen-canberra/1316847858111,Belconnen 6 Pigdon Place,345000,2,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/62-101-hennessy-street-belconnen-canberra/1316814677011,Belconnen 62/101 Hennessy Street,350000,0,0,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/131-72-college-street-belconnen-canberra/1316851941111,Belconnen 131/72 College Street,350000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/160-60-college-street-belconnen-canberra/1316800785111,Belconnen 160/60 College Street,350000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/59-57-benjamin-way-belconnen-canberra/1316833047511,Belconnen 59/57 Benjamin Way,359950,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/208-60-college-street-belconnen-canberra/1316824801411,Belconnen 208/60 College Street,365000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/161-60-college-street-belconnen-canberra/1316825229111,Belconnen 161/60 College Street,365000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/15-allott-place-belconnen-canberra/1316850590511,Belconnen 15 Allott Place,369000,2,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/13-strong-place-belconnen-canberra/1316847975911,Belconnen 13 Strong Place,369000,2,1,House,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/163-60-college-street-belconnen-canberra/1316847947911,Belconnen 163/60 College Street,369950,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/8-39-benjamin-way-belconnen-canberra/1316818783311,Belconnen 8/39 Benjamin Way,372900,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/83-41-chandler-street-belconnen-canberra/1316845685011,Belconnen 83/41 Chandler Street,379000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/86-72-college-street-belconnen-canberra/1316846489911,Belconnen 86/72 College Street,379000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/18-39-chandler-street-belconnen-canberra/1316828635311,Belconnen 18/39 Chandler Street,387900,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/39-21c-beissel-street-belconnen-canberra/1316849542611,Belconnen 39/21c Beissel Street,389900,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/40-39-chandler-street-belconnen-canberra/1316837193111,Belconnen 40/39 Chandler Street,389950,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/49-20-beissel-street-belconnen-canberra/1316849377611,Belconnen 49/20 Beissel Street,392000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/7-8-ranken-place-belconnen-canberra/1316851690711,Belconnen 7/8 Ranken Place,395000,3,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/41-chandler-street-belconnen-canberra/1316853603011,Belconnen 41 Chandler Street,395000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/41-41-chandler-street-altitude-belconnen-canberra/1316850963411,Belconnen 41/41 Chandler Street 'altitude',395000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/182-41-chandler-street-altitude-belconnen-canberra/1316847858611,Belconnen 182/41 Chandler Street 'altitude',395000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/49-41-chandler-street-belconnen-canberra/1316845247011,Belconnen 49/41 Chandler Street,400000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/19-39-benjamin-way-belconnen-canberra/1316818790711,Belconnen 19/39 Benjamin Way,401900,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/105-57-benjamin-way-belconnen-canberra/1316830382711,Belconnen 105/57 Benjamin Way,405000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/28-41-chandler-street-belconnen-canberra/1316852799611,Belconnen 28/41 Chandler Street,405000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/46a-17-chandler-street-belconnen-canberra/1316853533111,Belconnen 46a/17 Chandler Street,405000,2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/322-80-chandler-street-belconnen-canberra/1316847597411,Belconnen 322/80 Chandler Street,409900,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/84-41-chandler-street-belconnen-canberra/1316851020611,Belconnen 84/41 Chandler Street,410000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/162-41-chandler-street-belconnen-canberra/1316845685211,Belconnen 162/41 Chandler Street,415000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/185-41-chandler-street-belconnen-canberra/1316837504011,Belconnen 185/41 Chandler Street,415000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/104-41-chandler-street-belconnen-canberra/1316832298011,Belconnen 104/41 Chandler Street,417000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/137-64-college-street-belconnen-canberra/1316852769111,Belconnen 137/64 College Street,419000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/139-41-chandler-street-belconnen-canberra/1316818701811,Belconnen 139/41 Chandler Street,419000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/45-35-chandler-street-belconnen-canberra/1316833657111,Belconnen 45/35 Chandler Street,419000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/42-renny-place-belconnen-canberra/1316849537311,Belconnen 42 Renny Place,420000,2,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/192-41-chandler-street-belconnen-canberra/1316848231511,Belconnen 192/41 Chandler Street,420000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/120-41-chandler-street-belconnen-canberra/1316848215411,Belconnen 120/41 Chandler Street,424900,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/44-college-street-belconnen-canberra/1316824796411,Belconnen 44 College Street,429900,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/3-132-totterdell-street-belconnen-canberra/1316847055511,Belconnen 3-132 Totterdell Street,430000,3,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/176-41-chandler-street-belconnen-canberra/1316843254311,Belconnen 176/41 Chandler Street,430000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/175-41-chandler-street-belconnen-canberra/1316830590711,Belconnen 175/41 Chandler Street,434000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/209-41-chandler-street-belconnen-canberra/1316808235111,Belconnen 209/41 Chandler Street,434900,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/105-41-chandler-street-belconnen-canberra/1316817819011,Belconnen 105/41 Chandler Street,435000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/36-morell-close-belconnen-canberra/1316827394011,Belconnen 36 Morell Close,439000,2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/224-41-chandler-street-belconnen-canberra/1316814745611,Belconnen 224/41 Chandler Street,439900,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/230-41-chandler-street-belconnen-canberra/1316820250211,Belconnen 230/41 Chandler Street,439900,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/8-34-morell-close-belconnen-canberra/1316849498011,Belconnen 8/34 Morell Close,439950,2,2,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/41-chandler-street-belconnen-canberra/1316851979711,Belconnen 41 Chandler Street,444900,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/52-57-benjamin-way-belconnen-canberra/1316845836211,Belconnen 52/57 Benjamin Way,445500,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/13-45-totterdell-street-belconnen-canberra/1316848747011,Belconnen 13/45 Totterdell Street,449000,4,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/205-41-chandler-street-belconnen-canberra/1316850009611,Belconnen 205/41 Chandler Street,449900,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/benjamin-way-belconnen-canberra/1316852390011,Belconnen Benjamin Way,465000,2,2,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/30-35-chandler-street-belconnen-canberra/1316849886011,Belconnen 30/35 Chandler Street,468000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/321-39-35-chandler-street-belconnen-canberra/1316837788511,Belconnen 321 39-35 Chandler Street,470000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/337-39-35-chandler-street-belconnen-canberra/1316837765511,Belconnen 337 39-35 Chandler Street,475000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/62-68-college-street-belconnen-canberra/1316849831011,Belconnen 62/68 College Street,479000,2,1,House,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/16-34-morell-close-belconnen-canberra/1316853857611,Belconnen 16/34 Morell Close,500000,3,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/333-80-chandler-street-belconnen-canberra/1316844803111,Belconnen 333/80 Chandler Street,500000,2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/9-39-benjamin-way-belconnen-canberra/1316818783411,Belconnen 9/39 Benjamin Way,525900,2,2,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/10-39-benjamin-way-belconnen-canberra/1316818783911,Belconnen 10/39 Benjamin Way,531900,3,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/73-41-chandler-street-belconnen-canberra/1316851266211,Belconnen 73/41 Chandler Street,542900,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/24-41-chandler-street-belconnen-canberra/1316842735011,Belconnen 24/41 Chandler Street,569000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/348-35-39-chandler-street-belconnen-canberra/1316823814811,Belconnen 348/35-39 Chandler Street,589900,3,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/131-39-benjamin-way-belconnen-canberra/1316838253111,Belconnen 131/39 Benjamin Way,599900,2,2,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/41-11-joy-cummings-place-belconnen-canberra/1316820289311,Belconnen 41/11 Joy Cummings Place,600000,3,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/79-20-beissel-street-belconnen-canberra/1316850733011,Belconnen 79/20 Beissel Street,619950,3,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/41-chandler-street-belconnen-canberra/1316796831011,Belconnen 41 Chandler Street,630000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/192-41-chandler-street-belconnen-canberra/1316828742611,Belconnen 192/41 Chandler Street,659000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/237-41-chandler-street-belconnen-canberra/1316820250311,Belconnen 237/41 Chandler Street,1070000,3,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/31-20-beissel-street-belconnen-canberra/1316848129811,Belconnen 31/20 Beissel Street,(by negotiation),2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/26-3-playfair-place-belconnen-canberra/1316828014011,Belconnen 26/3 Playfair Place,315000,2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/130-72-college-street-belconnen-canberra/1316847954111,Belconnen 130/72 College Street,342500,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/72-57-benjamin-way-belconnen-canberra/1316842749611,Belconnen 72/57 Benjamin Way,364950,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/10-moulden-court-belconnen-canberra/1316846704211,Belconnen 10 Moulden Court,385000,2,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/54b-9-chandler-street-belconnen-canberra/1316841137011,Belconnen 54B/9 Chandler Street,439500,3,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/47-thynne-street-bruce-canberra/1316838791911,Bruce 47 Thynne Street,(by negotiation),5,2,House,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/2-2-6-goldman-street-bruce-canberra/1316839001011,Bruce 2/2-6 Goldman Street,(by negotiation),3,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/36-15-braybrooke-street-bruce-canberra/1316822928411,Bruce 36/15 Braybrooke Street,(by negotiation),2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/10-cobbett-place-bruce-canberra/1316846512111,Bruce 10 Cobbett Place,Auction 04/05/13,5,1,House,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/45-120-thynne-street-bruce-canberra/1316828624911,Bruce 45/120 Thynne Street,Auction 15/05/13,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/51-21-battye-street-bruce-canberra/1316833649111,Bruce 51/21 Battye Street,279000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/145-21-battye-street-bruce-canberra/1316836429511,Bruce 145/21 Battye Street,285000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/32-21-battye-street-bruce-canberra/1316841307011,Bruce 32/21 Battye Street,287500,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/106-1-braybrooke-street-bruce-canberra/1316839825211,Bruce 106/1 Braybrooke Street,288000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/13-21-battye-street-bruce-canberra/1316833225911,Bruce 13/21 Battye Street,299000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/153-21-battye-street-bruce-canberra/1316827984011,Bruce 153/21 Battye Street,299000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/117-10-thynne-street-bruce-canberra/1316845210011,Bruce 117/10 Thynne Street,299000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/4-15-braybrooke-street-bruce-canberra/1316848189611,Bruce 4/15 Braybrooke Street,300000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/3-21-battye-street-bruce-canberra/1316829634011,Bruce 3/21 Battye Street,319000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/47-8-baudinette-circuit-bruce-canberra/1316851614211,Bruce 47/8 Baudinette Circuit,325000,1,1,House,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/no-street-name-provided-bruce-canberra/1316790971011,Bruce (no street name provided),328000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/102-80-thynne-street-bruce-canberra/1316847919911,Bruce 102/80 Thynne Street,335000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/60-8-baudinette-circuit-bruce-canberra/1316834707011,Bruce 60/8 Baudinette Circuit,337000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/9-31-thynne-street-bruce-canberra/1316839702011,Bruce 9/31 Thynne Street,339000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/65-8-baudinette-circuit-bruce-canberra/1316835892111,Bruce 65/8 Baudinette Circuit,340000,1,1,House,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/201-9-watkin-street-bruce-canberra/1316829002011,Bruce 201/9 Watkin Street,340000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/120-thynne-street-bruce-canberra/1316787252011,Bruce 120 Thynne Street,345000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/101-9-watkin-street-bruce-canberra/1316843550311,Bruce 101/9 Watkin Street,348880,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/59-126-thynne-street-bruce-canberra/1316833091011,Bruce 59/126 Thynne Street,349000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/43-2-eardley-street-bruce-canberra/1316843535111,Bruce 43/2 Eardley Street,350000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/kinloch-circuit-bruce-canberra/1316791231311,Bruce Kinloch Circuit,350000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/100-21-battye-street-bruce-canberra/1316851358111,Bruce 100/21 Battye Street,350000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/braybrooke-street-bruce-canberra/1316830776011,Bruce Braybrooke  Street,354950,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/48-8-baudinette-circuit-bruce-canberra/1316853248011,Bruce 48/8 Baudinette Circuit,359000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/504-82-thynne-street-bruce-canberra/1316850719211,Bruce 504/82 Thynne Street,359000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/301-82-thynne-street-bruce-canberra/1316803243011,Bruce 301/82 Thynne Street,359000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/119-21-battye-street-bruce-canberra/1316848551311,Bruce 119/21 Battye Street,365000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/102-8-baudinette-circuit-bruce-canberra/1316834603511,Bruce 102/8 Baudinette Circuit,369000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/90-10-thynne-street-bruce-canberra/1316847512011,Bruce 90/10 Thynne Street,369000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/106-9-watkin-street-bruce-canberra/1316844478311,Bruce 106/9 Watkin Street,370000,1,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/79-8-baudinette-circuit-bruce-canberra/1316845685311,Bruce 79/8 Baudinette Circuit,374500,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/17-21-battye-street-bruce-canberra/1316832413211,Bruce 17/21 Battye Street,375000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/80-21-battye-street-bruce-canberra/1316831044211,Bruce 80/21 Battye Street,379000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/72-10-thynne-street-bruce-canberra/1316805894011,Bruce 72/10 Thynne Street,385000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/109-10-thynne-street-bruce-canberra/1316848096411,Bruce 109/10 Thynne Street,385000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/59-120-thynne-street-bruce-canberra/1316844337211,Bruce 59/120 Thynne Street,385000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/braybrooke-street-bruce-canberra/1316847989211,Bruce Braybrooke Street,329900,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/87-8-baudinette-circuit-bruce-canberra/1316772525211,Bruce 87/8 Baudinette Circuit,395000,1,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/14-21-braybrooke-street-bruce-canberra/1316847639311,Bruce 14/21 Braybrooke Street,399000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/2-1-eardley-street-bruce-canberra/1316851020711,Bruce 2/1 Eardley Street,400000,2,1,Unit,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/7-115-lampard-circuit-bruce-canberra/1316850116111,Bruce 7/115 Lampard Circuit,400000,2,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/2-2-eardley-street-bruce-canberra/1316844831311,Bruce 2/2 Eardley Street,405000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/8-35-crisp-circuit-bruce-canberra/1316847377111,Bruce 8/35 Crisp Circuit,409000,2,1,Townhouse,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/19-48-lampard-circuit-bruce-canberra/1316843515011,Bruce 19/48 Lampard Circuit,410000,3,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/59-15-braybrooke-street-bruce-canberra/1316846584411,Bruce 59/15 Braybrooke Street,410000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/31-braybrook-street-bruce-canberra/1316782285011,Bruce 31 Braybrook Street,419900,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/20-1-eardley-street-bruce-canberra/1316844250111,Bruce 20/1 Eardley Street,425000,3,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/87-31-braybrooke-street-bruce-canberra/1316829703011,Bruce 87/31 Braybrooke Street,429000,2,1,Apartment,allhomes,2013-4-23
http://www.allhomes.com.au/ah/act/sale-residential/71-1-braybrooke-street-bruce-canberra/1316829198211,Bruce 71/1 Braybrooke Street,430000,2,1,Apartment,allhomes,2013-4-23
